Entry,Entry_species,Species,Population,Date,ID,Flower_No.,Genotype,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Size category,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,seeds,weight,Avg.weight,Unnamed: 28,Unnamed: 29,Area,NET ID,No. flowers,Unnamed: 33,NO.,Group,Unnamed: 36,Unnamed: 37,ID.2,Size,No. flowers.1,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,ID.3,Unnamed: 47,Size.1,No. flowers.2,Location,Unnamed: 51,Unnamed: 52,Unnamed: 53,ID.4,Unnamed: 55,Size.2,No. flowers.3,Location.1,Unnamed: 59,Yer-BASECAMP,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,ID.5,Unnamed: 70,Size.3,No. flowers.4,Location.2,Unnamed: 74,Unnamed: 75,Location.3,ID.6,Unnamed: 78,Size.4,No. flowers.5,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Area.1,NET ID.1,Tag,No. of flowers,Unnamed: 91,Area.2,NET ID.2,Tag.1,No. of flowers.1
375,125,I.petrana,YER,2023-03-16,179,1,YER_179.1,55.9,55.8,1.0017921146953406,3119.22,31.1922,M,25.8,12.7,8.9,179,5.0,5.0,0.0,3.0,0.0,3.0,1.0,44.0,1351.7,30.720454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,19,I.petrana,YER,2023-03-09,15,1,YER_15.1,58.0,55.9,1.0375670840787121,3242.2,32.422,M,31.9,11.1,13.4,15,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,237,I.petrana,YER,2023-03-22,120,1,YER_120.1,55.8,58.8,0.9489795918367346,3281.0399999999995,32.8104,M,29.6,13.7,7.9,120,5.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,212,I.petrana,YER,2023-03-22,98,1,YER_98.1,52.8,52.3,1.0095602294455066,2761.4399999999996,27.614399999999993,M,28.3,11.9,9.2,98,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,219,I.petrana,YER,2023-03-22,200,1,YER_200.1,55.0,51.0,1.0784313725490196,2805.0,28.049999999999997,M,29.0,16.0,17.3,200,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,117,I.petrana,YER,2023-03-16,905,1,YER_905.1,48.0,61.2,0.7843137254901961,2937.6000000000004,29.375999999999998,M,33.0,12.8,10.9,905,4.0,3.0,1.0,3.0,1.0,4.0,1.0,22.0,875.1,39.77727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,204,I.petrana,YER,2023-03-22,73,1,YER_73.1,48.9,62.3,0.7849117174959872,3046.47,30.464699999999997,M,26.0,10.9,7.4,73,4.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,151.3,30.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,171,I.petrana,YER,2023-03-19,50,1,YER_50.1,47.0,65.4,0.7186544342507645,3073.8,30.738000000000007,M,24.7,12.5,10.1,50,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,55,I.petrana,YER,2023-03-16,201,1,YER_201.1,58.4,57.0,1.024561403508772,3328.7999999999997,33.288,M,29.2,11.7,9.3,201,4.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,130,I.petrana,YER,2023-03-19,2,1,YER_2.1,56.8,59.9,0.9482470784641068,3402.3199999999997,34.0232,M,29.2,14.5,8.8,2,4.0,1.0,3.0,1.0,2.0,3.0,1.0,21.0,676.5,32.214285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,215,I.petrana,YER,2023-03-22,917,1,YER_917.1,54.0,63.1,0.8557844690966719,3407.4,34.074000000000005,M,27.5,11.2,8.8,917,4.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,79,I.petrana,YER,2023-03-16,115,1,YER_115.1,56.8,60.5,0.9388429752066115,3436.3999999999996,34.364,M,31.0,15.0,9.2,115,4.0,2.0,2.0,2.0,0.0,2.0,1.0,11.0,242.1,22.009090909090908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,258,I.petrana,YER,2023-03-22,163,1,YER_163.1,63.0,50.9,1.237721021611002,3206.7,32.067,M,29.7,17.7,13.4,163,3.0,3.0,0.0,3.0,0.0,3.0,1.0,16.0,664.4,41.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,169,I.petrana,YER,2023-03-19,174,1,YER_174.1,56.5,58.0,0.9741379310344828,3277.0,32.77,M,28.4,12.6,4.5,174,3.0,3.0,0.0,2.0,0.0,2.0,1.0,12.0,486.1,40.50833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,159,I.petrana,YER,2023-03-19,172,1,YER_172.1,51.2,66.6,0.7687687687687689,3409.92,34.099199999999996,M,25.7,11.6,9.4,172,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,105,I.petrana,YER,2023-03-16,204,1,YER_204.1,50.3,55.2,0.911231884057971,2776.56,27.7656,M,27.7,13.6,7.9,204,2.0,1.0,1.0,1.0,0.0,1.0,1.0,31.0,1218.8,39.31612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,71,I.petrana,YER,2023-03-16,123,1,YER_123.1,49.8,57.8,0.8615916955017301,2878.4399999999996,28.784399999999994,M,26.4,14.8,8.6,123,2.0,2.0,0.0,1.0,0.0,1.0,1.0,33.0,535.6,16.23030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,135,I.petrana,YER,2023-03-19,13,1,YER_13.1,55.0,52.7,1.0436432637571158,2898.5,28.985000000000003,M,29.0,14.0,8.2,13,2.0,1.0,1.0,1.0,1.0,2.0,1.0,16.0,552.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,178,I.petrana,YER,2023-03-19,213,1,YER_213.1,49.2,63.8,0.7711598746081505,3138.96,31.389599999999998,M,29.8,13.3,7.7,213,2.0,1.0,1.0,1.0,1.0,2.0,1.0,28.0,518.8,18.52857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,50,I.petrana,YER,2023-03-16,202,1,YER_202.1,54.1,60.0,0.9016666666666667,3246.0,32.46,M,31.3,14.9,1900-01-11 21:36:00,202,2.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,108.3,27.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,59,I.petrana,YER,2023-03-16,74,1,YER_74.1,54.5,59.9,0.9098497495826378,3264.5499999999997,32.645500000000006,M,25.5,16.6,9,74,2.0,1.0,1.0,1.0,1.0,2.0,1.0,23.0,609.8,26.51304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,277,I.petrana,YER,2023-03-28,147,1,YER_147.1,50.5,67.5,0.7481481481481481,3408.75,34.0875,M,30.9,10.3,7.9,147,2.0,1.0,1.0,1.0,1.0,2.0,1.0,33.0,2060.3,62.43333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,28,I.petrana,YER,2023-03-09,27,1,YER_27.1,49.9,56.0,0.8910714285714285,2794.4,27.944,M,29.6,11.0,7,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,279,I.petrana,YER,2023-03-28,920,1,YER_920.1,53.5,53.5,1.0,2862.25,28.622499999999995,M,24.3,13.4,11.5,920,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,201.6,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,92,I.petrana,YER,2023-03-16,90,1,YER_90.1,45.7,63.9,0.7151799687010956,2920.23,29.2023,M,25.9,13.7,11.9,90,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,189.1,14.546153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,195,I.petrana,YER,2023-03-22,84,1,YER_84.1,73.6,40.0,1.8399999999999999,2944.0,29.439999999999998,M,25.4,11.0,9.3,84,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,412.7,37.518181818181816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,49,I.petrana,YER,2023-03-16,68,1,YER_68.1,53.4,55.6,0.9604316546762589,2969.04,29.6904,M,28.8,13.7,9,68,1.0,1.0,0.0,1.0,0.0,1.0,1.0,16.0,380.5,23.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,262,I.petrana,YER,2023-03-22,34,1,YER_34.1,54.7,54.4,1.005514705882353,2975.6800000000003,29.756800000000002,M,26.3,15.9,11.2,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,173,I.petrana,YER,2023-03-19,36,1,YER_36.1,47.7,64.1,0.7441497659906398,3057.5699999999997,30.575699999999998,M,22.2,12.8,10.6,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,106,I.petrana,YER,2023-03-16,921,1,YER_921.1,57.8,53.3,1.0844277673545966,3080.74,30.807399999999998,M,27.1,13.0,9.9,921,1.0,1.0,0.0,1.0,0.0,1.0,1.0,60.0,586.5,9.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,48,I.petrana,YER,2023-03-16,64,1,YER_64.1,56.9,56.7,1.00352733686067,3226.23,32.262299999999996,M,28.8,10.1,9.7,64,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,236,I.petrana,YER,2023-03-22,121,2,YER_121.2,42.8,65.0,0.6584615384615384,2782.0,27.819999999999997,M,29.5,13.9,7.1,121,,,,,,,1.0,11.0,408.2,37.10909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,64,I.petrana,YER,2023-03-16,97,2,YER_97.2,47.4,58.7,0.807495741056218,2782.38,27.823800000000002,M,31.7,14.1,6.9,97,,,,,,,1.0,15.0,577.9,38.526666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,192,I.petrana,YER,2023-03-19,108,2,YER_108.2,55.0,51.3,1.0721247563352827,2821.5,28.215,M,20.5,9.9,9,108,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,84,I.petrana,YER,2023-03-16,237,6,YER_237.6,49.0,57.9,0.846286701208981,2837.1,28.371000000000002,M,21.0,12.0,7,237,,,,,,,1.0,8.0,132.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,83,I.petrana,YER,2023-03-16,237,5,YER_237.5,47.9,59.4,0.8063973063973064,2845.2599999999998,28.452599999999997,M,23.6,10.6,7.8,237,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,265,I.petrana,YER,2023-03-22,30,2,YER_30.2,53.0,54.0,0.9814814814814815,2862.0,28.62,M,27.2,13.0,9,30,,,,,,,1.0,29.0,1045.4,36.04827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,211,I.petrana,YER,2023-03-22,53,5,YER_53.5,50.8,56.6,0.8975265017667844,2875.2799999999997,28.7528,M,27.7,14.5,13.4,53,,,,,,,1.0,21.0,520.3,24.776190476190475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,124,I.petrana,YER,2023-03-16,193,4,YER_193.4,52.2,55.2,0.9456521739130435,2881.4400000000005,28.814400000000006,M,22.8,12.7,8.5,193,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,158,I.petrana,YER,2023-03-19,173,2,YER_173.2,54.4,53.1,1.024482109227872,2888.64,28.8864,M,24.9,15.2,11,173,,,,,,,1.0,6.0,160.8,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,234,I.petrana,YER,2023-03-22,124,3,YER_124.3,58.9,49.1,1.1995926680244398,2891.9900000000002,28.9199,M,26.3,14.3,9,124,,,,,,,1.0,20.0,530.5,26.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,133,I.petrana,YER,2023-03-19,10,2,YER_10.2,56.1,51.8,1.0830115830115832,2905.98,29.0598,M,26.2,11.5,9.3,10,,,,,,,1.0,16.0,499.6,31.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,295,I.petrana,YER,2023-03-28,903,3,YER_903.3,53.3,55.0,0.969090909090909,2931.5,29.315,M,31.5,14.1,6.3,903,,,,,,,1.0,7.0,68.9,9.842857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,13,I.petrana,YER,2023-03-09,100,2,YER_100.2,55.6,53.2,1.045112781954887,2957.92,29.579200000000004,M,23.7,10.9,10.3,100,,,,,,,1.0,27.0,565.0,20.925925925925927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,95,I.petrana,YER,2023-03-16,65,3,YER_65.3,51.9,57.0,0.9105263157894736,2958.2999999999997,29.583,M,26.3,15.6,8.9,65,,,,,,,1.0,19.0,379.8,19.989473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,177,I.petrana,YER,2023-03-19,26,3,YER_26.3,43.6,68.1,0.6402349486049927,2969.16,29.6916,M,22.7,9.9,8,26,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,110,I.petrana,YER,2023-03-16,181,2,YER_181.2,51.2,58.6,0.8737201365187713,3000.32,30.003200000000003,M,33.9,13.9,9,181,,,,,,,1.0,27.0,1014.6,37.577777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,218,I.petrana,YER,2023-03-22,201,3,YER_201.3,54.3,55.8,0.9731182795698925,3029.9399999999996,30.2994,M,32.2,11.9,9.1,201,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,259,I.petrana,YER,2023-03-22,163,2,YER_163.2,55.6,54.6,1.0183150183150182,3035.76,30.3576,M,27.7,15.7,11.8,163,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,34,I.petrana,YER,2023-03-16,55,2,YER_55.2,58.2,52.2,1.1149425287356323,3038.0400000000004,30.380400000000005,M,29.0,11.8,9.6,55,,,,,,,1.0,33.0,525.3,15.918181818181816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,113,I.petrana,YER,2023-03-16,185,2,YER_185.2,55.1,55.2,0.9981884057971014,3041.5200000000004,30.415200000000002,M,30.5,13.6,9.1,185,,,,,,,1.0,28.0,734.3,26.224999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,210,I.petrana,YER,2023-03-22,53,4,YER_53.4,51.6,59.3,0.8701517706576729,3059.88,30.5988,M,30.2,13.7,10.7,53,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,168,I.petrana,YER,2023-03-19,177,3,YER_177.3,53.2,57.6,0.9236111111111112,3064.32,30.6432,M,30.9,14.2,10.7,177,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,74,I.petrana,YER,2023-03-16,119,2,YER_119.2,54.7,56.2,0.9733096085409253,3074.1400000000003,30.741400000000006,M,25.9,8.9,7.7,119,,,,,,,1.0,11.0,128.4,11.672727272727274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,46,I.petrana,YER,2023-03-16,60,3,YER_60.3,57.0,54.1,1.0536044362292052,3083.7000000000003,30.837000000000003,M,30.0,13.9,8.2,60,,,,,,,1.0,15.0,485.9,32.39333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,239,I.petrana,YER,2023-03-22,120,3,YER_120.3,49.9,61.8,0.8074433656957929,3083.8199999999997,30.8382,M,26.8,13.1,6.9,120,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,248,I.petrana,YER,2023-03-22,115,2,YER_115.2,52.0,59.6,0.87248322147651,3099.2000000000003,30.992,M,32.2,15.9,7.2,115,,,,,,,1.0,14.0,412.6,29.47142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,252,I.petrana,YER,2023-03-22,7,2,YER_7.2,54.0,57.5,0.9391304347826087,3105.0,31.05,M,33.7,12.0,8.9,7,,,,,,,1.0,3.0,117.2,39.06666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,268,I.petrana,YER,2023-03-22,170,2,YER_170.2,55.1,56.4,0.9769503546099291,3107.64,31.076399999999996,M,28.9,11.9,10.9,170,,,,,,,1.0,17.0,581.9,34.22941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,291,I.petrana,YER,2023-03-28,87,2,YER_87.2,55.4,56.3,0.9840142095914742,3119.02,31.1902,M,22.2,13.6,11.6,87,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,287,I.petrana,YER,2023-03-28,135,2,YER_135.2,55.6,56.1,0.9910873440285205,3119.1600000000003,31.191600000000005,M,29.1,15.9,7.3,135,,,,,,,1.0,7.0,261.6,37.371428571428574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,185,I.petrana,YER,2023-03-19,911,3,YER_911.3,56.6,55.2,1.0253623188405796,3124.32,31.2432,M,25.7,10.2,11.7,911,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,225,I.petrana,YER,2023-03-22,195,5,YER_195.5,54.2,58.2,0.9312714776632303,3154.4400000000005,31.5444,M,32.5,11.8,8.9,195,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,89,I.petrana,YER,2023-03-16,105,2,YER_105.2,51.4,61.7,0.8330632090761749,3171.38,31.7138,M,28.4,13.5,9.3,105,,,,,,,1.0,53.0,1424.8,26.883018867924527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,294,I.petrana,YER,2023-03-28,195,6,YER_195.6,60.4,53.4,1.1310861423220975,3225.3599999999997,32.2536,M,27.4,14.2,11.7,195,,,,,,,1.0,10.0,495.8,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,25,I.petrana,YER,2023-03-09,165,2,YER_165.2,61.5,52.6,1.1692015209125475,3234.9,32.349000000000004,M,21.9,10.7,14.1,165,,,,,,,1.0,44.0,1054.5,23.96590909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,263,I.petrana,YER,2023-03-22,167,3,YER_167.3,58.7,55.2,1.0634057971014492,3240.2400000000002,32.4024,M,28.9,12.6,9,167,,,,,,,1.0,34.0,1278.2,37.59411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,118,I.petrana,YER,2023-03-16,905,3,YER_905.3,55.0,59.3,0.927487352445194,3261.5,32.614999999999995,M,30.6,11.3,9.8,905,,,,,,,1.0,18.0,598.4,33.24444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,139,I.petrana,YER,2023-03-19,21,2,YER_21.2,59.7,54.8,1.0894160583941608,3271.56,32.7156,M,24.6,11.9,8.4,21,,,,,,,1.0,7.0,147.2,21.02857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,170,I.petrana,YER,2023-03-19,174,2,YER_174.2,52.4,62.8,0.8343949044585988,3290.72,32.907199999999996,M,22.2,10.2,13,174,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,184,I.petrana,YER,2023-03-19,911,2,YER_911.2,53.7,61.7,0.8703403565640194,3313.2900000000004,33.1329,M,28.5,13.2,11,911,,,,,,,1.0,22.0,747.8,33.99090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,231,I.petrana,YER,2023-03-22,217,2,YER_217.2,59.9,55.5,1.0792792792792794,3324.45,33.2445,M,27.9,14.0,10.4,217,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,217,I.petrana,YER,2023-03-22,201,2,YER_201.2,49.4,67.5,0.7318518518518519,3334.5,33.345,M,32.0,15.8,13.5,201,,,,,,,1.0,6.0,260.8,43.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,76,I.petrana,YER,2023-03-16,127,3,YER_127.3,47.1,70.9,0.6643159379407616,3339.3900000000003,33.3939,M,27.5,10.6,6.5,127,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,38,I.petrana,YER,2023-03-16,82,4,YER_82.4,61.1,54.7,1.117001828153565,3342.17,33.42170000000001,M,25.0,12.3,11.8,82,,,,,,,1.0,32.0,884.3,27.634375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,272,I.petrana,YER,2023-03-22,179,2,YER_179.2,51.4,65.4,0.7859327217125381,3361.5600000000004,33.6156,M,27.2,15.0,10,179,,,,,,,1.0,8.0,131.1,16.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
