Entry,Entry_species,Species,Population,Date,Days,Day_fl,ID,Flower_No.,Genotype,Area,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,Seeds,Relative fitness_seeds,Weight,Avg.weight,Fruit_set,Relative fitness_pop,Relative fitness_all,Seed_set_gen,Rel.fit.seeds.gen,Seed_set_efficiency,Rel.fit.seed.efficiency,Unnamed: 38,Unnamed: 39,AVG. Seeds,AVG. Fruit_set,AVG. Seed_set,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53
330,181,I.petrana,YER,2023-03-19,10,11,137,1,YER_137.1,Left,42.2,56.7,0.7442680776014109,2392.7400000000002,23.927400000000002,25.7,15.5,8.6,137,4.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,0.3777585460839463,169.8,28.3,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
331,186,I.petrana,YER,2023-03-19,10,11,143,1,YER_143.1,Left,56.0,61.8,0.9061488673139159,3460.7999999999997,34.608,26.8,11.9,9.2,143,8.0,5.0,3.0,3.0,3.0,6.0,1.0,15.0,0.9443963652098658,421.5,28.1,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
332,187,I.petrana,YER,2023-03-19,10,11,143,2,YER_143.2,Left,52.4,67.9,0.7717231222385861,3557.96,35.579600000000006,31.0,12.7,10.9,143,,,,,,,1.0,36.0,2.266551276503678,1200.5,33.34722222222222,,,,,,,,,,,,,,,,,,,,,,,
333,281,I.petrana,YER,2023-03-28,19,20,143,3,YER_143.3,Left,67.7,63.0,1.0746031746031746,4265.1,42.651,31.3,14.1,10.1,143,,,,,,,1.0,12.0,0.7555170921678926,648.1,54.00833333333333,,,,,,,,,,,,,,,,,,,,,,,
334,282,I.petrana,YER,2023-03-28,19,20,143,4,YER_143.4,Left,74.1,64.6,1.1470588235294117,4786.859999999999,47.86859999999999,36.1,17.5,7.4,143,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
335,283,I.petrana,YER,2023-03-28,19,20,143,5,YER_143.5,Left,68.9,65.0,1.06,4478.5,44.785000000000004,32.5,14.9,9.0,143,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
336,284,I.petrana,YER,2023-03-28,19,20,146,1,YER_146.1,Left,62.9,76.3,0.8243774574049804,4799.2699999999995,47.9927,29.7,11.8,7.3,146,3.0,3.0,0.0,3.0,0.0,3.0,1.0,18.0,1.133275638251839,1250.0,69.44444444444444,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
337,285,I.petrana,YER,2023-03-28,19,20,146,2,YER_146.2,Left,63.7,63.9,0.996870109546166,4070.4300000000003,40.704299999999996,27.6,13.0,9.5,146,,,,,,,1.0,16.0,1.0073561228905235,594.1,37.13125,,,,,,,,,,,,,,,,,,,,,,,
338,286,I.petrana,YER,2023-03-28,19,20,146,3,YER_146.3,Left,61.2,59.3,1.0320404721753795,3629.16,36.291599999999995,27.9,12.3,8.3,146,,,,,,,1.0,13.0,0.8184768498485504,497.4,38.26153846153846,,,,,,,,,,,,,,,,,,,,,,,
339,277,I.petrana,YER,2023-03-28,19,20,147,1,YER_147.1,Left,50.5,67.5,0.7481481481481481,3408.75,34.0875,30.9,10.3,7.9,147,2.0,1.0,1.0,1.0,1.0,2.0,1.0,33.0,2.077672003461705,2060.3,62.43333333333334,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
340,182,I.petrana,YER,2023-03-19,10,11,148,1,YER_148.1,Left,56.4,62.8,0.8980891719745223,3541.9199999999996,35.4192,30.2,10.5,9.8,148,1.0,1.0,0.0,1.0,0.0,1.0,1.0,38.0,2.3924707918649935,906.5,23.855263157894736,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
341,256,I.petrana,YER,2023-03-22,13,14,156,1,YER_156.1,Middle - stream,40.0,42.7,0.9367681498829039,1708.0,17.080000000000002,25.1,12.6,8.9,156,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
342,144,I.petrana,YER,2023-03-19,10,11,157,1,YER_157.1,Middle - stream,52.9,57.4,0.921602787456446,3036.46,30.364600000000003,30.3,15.0,9.4,157,7.0,4.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.065345568339677,2.196246935233173,,,,,,,,,,,,,,,,,,,,
343,145,I.petrana,YER,2023-03-19,10,11,157,2,YER_157.2,Middle - stream,44.5,60.4,0.7367549668874173,2687.7999999999997,26.878,30.9,15.7,6.5,157,,,,,,,1.0,13.0,0.8184768498485504,305.6,23.50769230769231,,,,,,,,,,,,,,,,,,,,,,,
344,146,I.petrana,YER,2023-03-19,10,11,157,3,YER_157.3,Middle - stream,38.2,49.4,0.7732793522267207,1887.0800000000002,18.8708,22.8,15.2,7.9,157,,,,,,,1.0,14.0,0.8814366075292082,326.4,23.314285714285713,,,,,,,,,,,,,,,,,,,,,,,
345,147,I.petrana,YER,2023-03-19,10,11,157,4,YER_157.4,Middle - stream,49.4,51.1,0.9667318982387475,2524.34,25.243399999999998,25.7,15.4,8.8,157,,,,,,,1.0,19.0,1.1962353959324967,605.6,31.873684210526317,,,,,,,,,,,,,,,,,,,,,,,
346,29,I.petrana,YER,2023-03-09,0,1,161,1,YER_161.1,Middle,51.7,58.9,0.8777589134125637,3045.13,30.451299999999996,28.9,12.5,9.3,161,7.0,2.0,5.0,1.0,5.0,6.0,1.0,10.0,0.6295975768065772,296.7,29.669999999999998,0.8571428571428571,1.2784146820076123,2.6354963222798076,,,,,,,,,,,,,,,,,,,,
347,264,I.petrana,YER,2023-03-22,13,14,161,2,YER_161.2,Middle,45.9,48.9,0.9386503067484663,2244.5099999999998,22.445099999999996,20.4,8.5,4.0,161,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
348,258,I.petrana,YER,2023-03-22,13,14,163,1,YER_163.1,Middle,63.0,50.9,1.237721021611002,3206.7,32.067,29.7,17.7,13.4,163,3.0,3.0,0.0,3.0,0.0,3.0,1.0,16.0,1.0073561228905235,664.4,41.525,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
349,259,I.petrana,YER,2023-03-22,13,14,163,2,YER_163.2,Middle,55.6,54.6,1.0183150183150182,3035.76,30.3576,27.7,15.7,11.8,163,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
350,288,I.petrana,YER,2023-03-28,19,20,163,3,YER_163.3,Middle,51.6,52.0,0.9923076923076923,2683.2000000000003,26.832,28.7,15.8,9.0,163,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
351,24,I.petrana,YER,2023-03-09,0,1,165,1,YER_165.1,Middle,65.5,65.8,0.9954407294832828,4309.9,43.099,27.5,14.3,7.8,165,3.0,2.0,1.0,2.0,1.0,3.0,1.0,39.0,2.455430549545651,1085.2,27.825641025641026,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
352,25,I.petrana,YER,2023-03-09,0,1,165,2,YER_165.2,Middle,61.5,52.6,1.1692015209125475,3234.9,32.349000000000004,21.9,10.7,14.1,165,,,,,,,1.0,44.0,2.77022933794894,1054.5,23.96590909090909,,,,,,,,,,,,,,,,,,,,,,,
353,127,I.petrana,YER,2023-03-16,7,8,167,1,YER_167.1,Middle,69.9,60.7,1.1515650741350907,4242.93,42.429300000000005,29.3,13.8,10.5,167,3.0,3.0,0.0,2.0,0.0,2.0,1.0,57.0,3.58870618779749,1543.4,27.077192982456143,0.6666666666666666,0.9943225304503652,2.049830472884295,,,,,,,,,,,,,,,,,,,,
354,174,I.petrana,YER,2023-03-19,10,11,167,2,YER_167.2,Middle,49.8,70.0,0.7114285714285714,3486.0,34.86,24.7,10.8,11.5,167,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
355,263,I.petrana,YER,2023-03-22,13,14,167,3,YER_167.3,Middle,58.7,55.2,1.0634057971014492,3240.2400000000002,32.4024,28.9,12.6,9.0,167,,,,,,,1.0,34.0,2.1406317611423624,1278.2,37.59411764705882,,,,,,,,,,,,,,,,,,,,,,,
356,136,I.petrana,YER,2023-03-19,10,11,168,1,YER_168.1,Middle - stream,53.2,52.6,1.0114068441064639,2798.32,27.9832,24.6,9.7,7.2,168,6.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
357,137,I.petrana,YER,2023-03-19,10,11,168,2,YER_168.2,Middle - stream,63.4,53.2,1.1917293233082706,3372.88,33.7288,26.8,9.9,8.3,168,,,,,,,1.0,40.0,2.518390307226309,1338.9,33.472500000000004,,,,,,,,,,,,,,,,,,,,,,,
358,138,I.petrana,YER,2023-03-19,10,11,168,3,YER_168.3,Middle - stream,62.2,67.0,0.9283582089552239,4167.400000000001,41.67400000000001,24.7,11.3,6.6,168,,,,,,,1.0,44.0,2.77022933794894,1328.3,30.188636363636363,,,,,,,,,,,,,,,,,,,,,,,
359,149,I.petrana,YER,2023-03-19,10,11,170,1,YER_170.1,Middle,55.2,62.0,0.8903225806451613,3422.4,34.224000000000004,28.5,14.6,9.4,170,7.0,5.0,2.0,5.0,2.0,7.0,1.0,38.0,2.3924707918649935,1611.9,42.41842105263158,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
360,268,I.petrana,YER,2023-03-22,13,14,170,2,YER_170.2,Middle,55.1,56.4,0.9769503546099291,3107.64,31.076399999999996,28.9,11.9,10.9,170,,,,,,,1.0,17.0,1.0703158805711812,581.9,34.22941176470588,,,,,,,,,,,,,,,,,,,,,,,
361,269,I.petrana,YER,2023-03-22,13,14,170,3,YER_170.3,Middle,47.4,54.4,0.8713235294117647,2578.56,25.7856,31.6,14.5,8.5,170,,,,,,,1.0,27.0,1.6999134573777586,1680.5,62.24074074074074,,,,,,,,,,,,,,,,,,,,,,,
362,270,I.petrana,YER,2023-03-22,13,14,170,4,YER_170.4,Middle,49.5,50.4,0.9821428571428572,2494.7999999999997,24.948,28.3,11.8,10.4,170,,,,,,,1.0,16.0,1.0073561228905235,600.1,37.50625,,,,,,,,,,,,,,,,,,,,,,,
363,271,I.petrana,YER,2023-03-22,13,14,170,5,YER_170.5,Middle,44.4,51.5,0.8621359223300971,2286.6,22.866,30.1,15.4,8.2,170,,,,,,,1.0,22.0,1.38511466897447,1121.2,50.96363636363637,,,,,,,,,,,,,,,,,,,,,,,
364,159,I.petrana,YER,2023-03-19,10,11,172,1,YER_172.1,Middle - right,51.2,66.6,0.7687687687687689,3409.92,34.099199999999996,25.7,11.6,9.4,172,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9943225304503652,2.049830472884295,,,,,,,,,,,,,,,,,,,,
365,267,I.petrana,YER,2023-03-22,13,14,172,2,YER_172.2,Middle - right,58.1,62.2,0.9340836012861736,3613.82,36.138200000000005,28.4,13.5,11.4,172,,,,,,,1.0,22.0,1.38511466897447,1017.7,46.25909090909091,,,,,,,,,,,,,,,,,,,,,,,
366,157,I.petrana,YER,2023-03-19,10,11,173,1,YER_173.1,Middle - right,45.4,58.0,0.7827586206896552,2633.2,26.332,23.0,13.2,13.5,173,4.0,2.0,2.0,2.0,1.0,3.0,1.0,9.0,0.5666378191259195,347.0,38.55555555555556,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
367,158,I.petrana,YER,2023-03-19,10,11,173,2,YER_173.2,Middle - right,54.4,53.1,1.024482109227872,2888.64,28.8864,24.9,15.2,11.0,173,,,,,,,1.0,6.0,0.3777585460839463,160.8,26.8,,,,,,,,,,,,,,,,,,,,,,,
368,169,I.petrana,YER,2023-03-19,10,11,174,1,YER_174.1,Left middle - far,56.5,58.0,0.9741379310344828,3277.0,32.77,28.4,12.6,4.5,174,3.0,3.0,0.0,2.0,0.0,2.0,1.0,12.0,0.7555170921678926,486.1,40.50833333333333,0.6666666666666666,0.9943225304503652,2.049830472884295,,,,,,,,,,,,,,,,,,,,
369,170,I.petrana,YER,2023-03-19,10,11,174,2,YER_174.2,Left middle - far,52.4,62.8,0.8343949044585988,3290.72,32.907199999999996,22.2,10.2,13.0,174,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
370,266,I.petrana,YER,2023-03-22,13,14,174,3,YER_174.3,Left middle - far,72.7,63.3,1.1484992101105846,4601.91,46.0191,34.2,15.0,12.0,174,,,,,,,1.0,33.0,2.077672003461705,942.0,28.545454545454547,,,,,,,,,,,,,,,,,,,,,,,
371,160,I.petrana,YER,2023-03-19,10,11,175,1,YER_175.1,Middle - right,58.4,60.5,0.965289256198347,3533.2,35.332,29.3,13.5,10.4,175,4.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
372,166,I.petrana,YER,2023-03-19,10,11,177,1,YER_177.1,Middle - right,57.9,56.4,1.0265957446808511,3265.56,32.6556,25.6,15.5,8.5,177,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
373,167,I.petrana,YER,2023-03-19,10,11,177,2,YER_177.2,Middle - right,47.7,53.4,0.8932584269662922,2547.1800000000003,25.4718,30.8,14.1,7.9,177,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
374,168,I.petrana,YER,2023-03-19,10,11,177,3,YER_177.3,Middle - right,53.2,57.6,0.9236111111111112,3064.32,30.6432,30.9,14.2,10.7,177,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
375,125,I.petrana,YER,2023-03-16,7,8,179,1,YER_179.1,Middle - right,55.9,55.8,1.0017921146953406,3119.22,31.1922,25.8,12.7,8.9,179,5.0,5.0,0.0,3.0,0.0,3.0,1.0,44.0,2.77022933794894,1351.7,30.720454545454547,0.6,0.8948902774053287,1.8448474255958653,,,,,,,,,,,,,,,,,,,,
376,272,I.petrana,YER,2023-03-22,13,14,179,2,YER_179.2,Middle - right,51.4,65.4,0.7859327217125381,3361.5600000000004,33.6156,27.2,15.0,10.0,179,,,,,,,1.0,8.0,0.5036780614452617,131.1,16.3875,,,,,,,,,,,,,,,,,,,,,,,
377,273,I.petrana,YER,2023-03-22,13,14,179,3,YER_179.3,Middle - right,48.4,52.7,0.9184060721062618,2550.68,25.506800000000002,27.2,10.6,7.9,179,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
378,274,I.petrana,YER,2023-03-22,13,14,179,4,YER_179.4,Middle - right,45.0,59.7,0.7537688442211055,2686.5,26.865000000000002,27.9,12.1,7.3,179,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
379,289,I.petrana,YER,2023-03-28,19,20,179,5,YER_179.5,Middle - right,48.6,52.9,0.9187145557655955,2570.94,25.709400000000002,30.3,14.0,7.5,179,,,,,,,1.0,30.0,1.8887927304197316,1110.1,37.00333333333333,,,,,,,,,,,,,,,,,,,,,,,
380,15,I.petrana,YER,2023-03-09,0,1,181,1,YER_181.1,Hill - left,65.2,66.4,0.9819277108433735,4329.280000000001,43.29280000000001,35.2,8.9,8.5,181,9.0,3.0,6.0,3.0,5.0,8.0,1.0,44.0,2.77022933794894,981.1,22.297727272727272,0.8888888888888888,1.3257633739338202,2.7331072971790595,,,,,,,,,,,,,,,,,,,,
381,110,I.petrana,YER,2023-03-16,7,8,181,2,YER_181.2,Hill - left,51.2,58.6,0.8737201365187713,3000.32,30.003200000000003,33.9,13.9,9.0,181,,,,,,,1.0,27.0,1.6999134573777586,1014.6,37.577777777777776,,,,,,,,,,,,,,,,,,,,,,,
382,111,I.petrana,YER,2023-03-16,7,8,181,3,YER_181.3,Hill - left,50.4,53.4,0.9438202247191011,2691.3599999999997,26.9136,31.2,11.2,8.6,181,,,,,,,1.0,19.0,1.1962353959324967,541.9,28.521052631578947,,,,,,,,,,,,,,,,,,,,,,,
383,112,I.petrana,YER,2023-03-16,7,8,185,1,YER_185.1,Hill - left,58.5,67.1,0.8718330849478391,3925.3499999999995,39.253499999999995,27.2,15.3,8.0,185,6.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
384,113,I.petrana,YER,2023-03-16,7,8,185,2,YER_185.2,Hill - left,55.1,55.2,0.9981884057971014,3041.5200000000004,30.415200000000002,30.5,13.6,9.1,185,,,,,,,1.0,28.0,1.7628732150584163,734.3,26.224999999999998,,,,,,,,,,,,,,,,,,,,,,,
385,114,I.petrana,YER,2023-03-16,7,8,185,3,YER_185.3,Hill - left,48.7,46.6,1.0450643776824036,2269.42,22.694200000000002,24.8,11.4,9.1,185,,,,,,,1.0,8.0,0.5036780614452617,223.0,27.875,,,,,,,,,,,,,,,,,,,,,,,
386,115,I.petrana,YER,2023-03-16,7,8,185,4,YER_185.4,Hill - left,46.6,52.5,0.8876190476190476,2446.5,24.465,25.4,12.1,10.3,185,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
387,227,I.petrana,YER,2023-03-22,13,14,188,1,YER_188.1,Hill - left,60.2,61.4,0.980456026058632,3696.28,36.9628,33.3,15.8,7.9,188,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
388,228,I.petrana,YER,2023-03-22,13,14,188,2,YER_188.2,Hill - left,67.2,63.0,1.0666666666666667,4233.6,42.336000000000006,33.0,14.5,7.5,188,,,,,,,1.0,6.0,0.3777585460839463,272.0,45.333333333333336,,,,,,,,,,,,,,,,,,,,,,,
389,108,I.petrana,YER,2023-03-16,7,8,192,1,YER_192.1,Hill - left,68.4,58.7,1.1652470187393527,4015.0800000000004,40.150800000000004,34.2,13.4,8.2,192,2.0,1.0,1.0,1.0,0.0,1.0,1.0,51.0,3.2109476417135436,1548.5,30.362745098039216,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
390,121,I.petrana,YER,2023-03-16,7,8,193,1,YER_193.1,Hill - left,54.2,62.7,0.8644338118022329,3398.34,33.9834,31.3,15.2,10.5,193,7.0,5.0,2.0,3.0,2.0,5.0,1.0,47.0,2.959108610990913,1360.5,28.9468085106383,0.7142857142857143,1.065345568339677,2.196246935233173,,,,,,,,,,,,,,,,,,,,
391,122,I.petrana,YER,2023-03-16,7,8,193,2,YER_193.2,Hill - left,61.9,64.7,0.9567233384853168,4004.9300000000003,40.0493,32.3,15.8,8.6,193,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
392,123,I.petrana,YER,2023-03-16,7,8,193,3,YER_193.3,Hill - left,60.9,58.1,1.0481927710843373,3538.29,35.3829,28.2,15.3,8.5,193,,,,,,,1.0,15.0,0.9443963652098658,582.1,38.806666666666665,,,,,,,,,,,,,,,,,,,,,,,
393,124,I.petrana,YER,2023-03-16,7,8,193,4,YER_193.4,Hill - left,52.2,55.2,0.9456521739130435,2881.4400000000005,28.814400000000006,22.8,12.7,8.5,193,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,221,I.petrana,YER,2023-03-22,13,14,193,5,YER_193.5,Hill - left,45.5,57.7,0.7885615251299827,2625.35,26.253500000000003,27.5,12.7,8.5,193,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
395,107,I.petrana,YER,2023-03-16,7,8,195,1,YER_195.1,Hill - left,65.3,58.2,1.1219931271477661,3800.46,38.004599999999996,32.5,15.6,13.4,195,6.0,6.0,0.0,5.0,0.0,5.0,1.0,34.0,2.1406317611423624,1013.3,29.802941176470586,0.8333333333333334,1.2429031630629566,2.5622880911053687,,,,,,,,,,,,,,,,,,,,
396,222,I.petrana,YER,2023-03-22,13,14,195,2,YER_195.2,Hill - left,64.6,57.7,1.119584055459272,3727.42,37.2742,26.6,13.9,12.3,195,,,,,,,1.0,17.0,1.0703158805711812,825.0,48.529411764705884,,,,,,,,,,,,,,,,,,,,,,,
397,223,I.petrana,YER,2023-03-22,13,14,195,3,YER_195.3,Hill - left,62.3,58.8,1.0595238095238095,3663.24,36.6324,30.0,11.8,10.5,195,,,,,,,1.0,44.0,2.77022933794894,1618.7,36.788636363636364,,,,,,,,,,,,,,,,,,,,,,,
398,224,I.petrana,YER,2023-03-22,13,14,195,4,YER_195.4,Hill - left,61.7,55.6,1.1097122302158273,3430.5200000000004,34.3052,30.8,14.4,11.1,195,,,,,,,1.0,17.0,1.0703158805711812,618.4,36.37647058823529,,,,,,,,,,,,,,,,,,,,,,,
399,225,I.petrana,YER,2023-03-22,13,14,195,5,YER_195.5,Hill - left,54.2,58.2,0.9312714776632303,3154.4400000000005,31.5444,32.5,11.8,8.9,195,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
400,294,I.petrana,YER,2023-03-28,19,20,195,6,YER_195.6,Hill - left,60.4,53.4,1.1310861423220975,3225.3599999999997,32.2536,27.4,14.2,11.7,195,,,,,,,1.0,10.0,0.6295975768065772,495.8,49.58,,,,,,,,,,,,,,,,,,,,,,,
401,219,I.petrana,YER,2023-03-22,13,14,200,1,YER_200.1,Hill - left,55.0,51.0,1.0784313725490196,2805.0,28.049999999999997,29.0,16.0,17.3,200,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.37287094891888695,0.7686864273316105,,,,,,,,,,,,,,,,,,,,
402,220,I.petrana,YER,2023-03-22,13,14,200,2,YER_200.2,Hill - left,46.6,45.2,1.0309734513274336,2106.32,21.063200000000002,24.8,12.0,14.8,200,,,,,,,1.0,2.0,0.12591951536131543,64.8,32.4,,,,,,,,,,,,,,,,,,,,,,,
403,293,I.petrana,YER,2023-03-28,19,20,200,3,YER_200.3,Hill - left,42.0,50.7,0.8284023668639052,2129.4,21.294,27.7,16.3,8.9,200,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
404,55,I.petrana,YER,2023-03-16,7,8,201,1,YER_201.1,Hill - left,58.4,57.0,1.024561403508772,3328.7999999999997,33.288,29.2,11.7,9.3,201,4.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
405,217,I.petrana,YER,2023-03-22,13,14,201,2,YER_201.2,Hill - left,49.4,67.5,0.7318518518518519,3334.5,33.345,32.0,15.8,13.5,201,,,,,,,1.0,6.0,0.3777585460839463,260.8,43.46666666666667,,,,,,,,,,,,,,,,,,,,,,,
406,218,I.petrana,YER,2023-03-22,13,14,201,3,YER_201.3,Hill - left,54.3,55.8,0.9731182795698925,3029.9399999999996,30.2994,32.2,11.9,9.1,201,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
407,50,I.petrana,YER,2023-03-16,7,8,202,1,YER_202.1,Hill - Middle,54.1,60.0,0.9016666666666667,3246.0,32.46,31.3,14.9,11.9,202,2.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.25183903072263086,108.3,27.075,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
408,214,I.petrana,YER,2023-03-22,13,14,202,2,YER_202.2,Hill - Middle,52.3,45.8,1.1419213973799127,2395.3399999999997,23.9534,23.9,14.4,10.0,202,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
409,105,I.petrana,YER,2023-03-16,7,8,204,1,YER_204.1,Hill - Middle,50.3,55.2,0.911231884057971,2776.56,27.7656,27.7,13.6,7.9,204,2.0,1.0,1.0,1.0,0.0,1.0,1.0,31.0,1.9517524881003894,1218.8,39.31612903225806,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
410,56,I.petrana,YER,2023-03-16,7,8,206,1,YER_206.1,Hill - Middle,54.2,64.3,0.8429237947122863,3485.06,34.8506,26.2,10.9,8.6,206,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
411,57,I.petrana,YER,2023-03-16,7,8,211,1,YER_211.1,Hill - Middle,45.4,43.3,1.048498845265589,1965.8199999999997,19.6582,19.6,9.1,8.2,211,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
412,178,I.petrana,YER,2023-03-19,10,11,213,1,YER_213.1,Left,49.2,63.8,0.7711598746081505,3138.96,31.389599999999998,29.8,13.3,7.7,213,2.0,1.0,1.0,1.0,1.0,2.0,1.0,28.0,1.7628732150584163,518.8,18.52857142857143,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
413,230,I.petrana,YER,2023-03-22,13,14,217,1,YER_217.1,Left,56.0,54.0,1.037037037037037,3024.0,30.24,28.7,13.4,10.4,217,5.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.8,1.1931870365404385,2.4597965674611544,,,,,,,,,,,,,,,,,,,,
414,231,I.petrana,YER,2023-03-22,13,14,217,2,YER_217.2,Left,59.9,55.5,1.0792792792792794,3324.45,33.2445,27.9,14.0,10.4,217,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
415,179,I.petrana,YER,2023-03-19,10,11,223,1,YER_223.1,Left,48.0,56.0,0.8571428571428571,2688.0,26.88,27.8,12.5,7.3,223,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
416,148,I.petrana,YER,2023-03-19,10,11,226,1,YER_226.1,Left,41.7,63.2,0.6598101265822784,2635.4400000000005,26.354400000000002,27.2,11.9,7.6,226,3.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,0.3147987884032886,131.5,26.3,0.3333333333333333,0.4971612652251826,1.0249152364421474,,,,,,,,,,,,,,,,,,,,
417,213,I.petrana,YER,2023-03-22,13,14,228,1,YER_228.1,Hill - Middle,47.1,49.9,0.9438877755511023,2350.29,23.5029,25.1,12.5,10.2,228,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,119,I.petrana,YER,2023-03-16,7,8,232,1,YER_232.1,Hill - left,54.0,53.4,1.0112359550561798,2883.6,28.836000000000002,26.4,14.6,13.6,232,6.0,3.0,3.0,2.0,2.0,4.0,1.0,27.0,1.6999134573777586,782.1,28.96666666666667,0.6666666666666666,0.9943225304503652,2.049830472884295,,,,,,,,,,,,,,,,,,,,
